iter	Passed	Remaining
15877	8652455	2250468
15878	8653055	2249936
15879	8653613	2249393
15880	8654154	2248846
15881	8654662	2248290
15882	8655149	2247729
15883	8655626	2247165
15884	8656126	2246607
15885	8656710	2246071
15886	8659977	2246231
15887	8663194	2246377
15888	8666650	2246585
15889	8670125	2246797
15890	8673591	2247007
15891	8677096	2247226
15892	8680695	2247469
15893	8684044	2247647
15894	8687365	2247818
15895	8691250	2248133
15896	8694747	2248348
15897	8746342	2260996
15898	8746896	2260446
15899	8747386	2259879
15900	8748275	2259415
15901	8748792	2258855
15902	8749429	2258326
15903	8749976	2257773
15904	8750509	2257218
15905	8751036	2256660
15906	8751531	2256094
15907	8752002	2255523
15908	8752474	2254951
15909	8752888	2254364
15910	8753300	2253777
15911	8753752	2253201
15912	8754191	2252621
15913	8754603	2252034
15914	8755005	2251444
15915	8755422	2250859
15916	8755875	2250282
15917	8756348	2249711
15918	8756792	2249132
15919	8757246	2248556
15920	8757729	2247988
15921	8758157	2247405
15922	8758607	2246828
15923	8759055	2246250
15924	8759457	2245661
15925	8759871	2245075
15926	8760306	2244494
15927	8760732	2243911
15928	8761159	2243328
15929	8761640	2242759
15930	8762072	2242177
15931	8762518	2241600
15932	8762949	2241018
15933	8763411	2240444
15934	8763868	2239869
15935	8764316	2239292
15936	8764791	2238721
15937	8765208	2238136
15938	8765640	2237555
15939	8766053	2236969
15940	8766489	2236388
15941	8766906	2235803
15942	8767358	2235227
15943	8767821	2234654
15944	8768281	2234079
15945	8768799	2233520
15946	8769254	2232945
15947	8769737	2232377
15948	8770187	2231800
15949	8770650	2231226
15950	8771093	2230648
15951	8771547	2230073
15952	8771995	2229495
15953	8772441	2228918
15954	8772858	2228333
15955	8773293	2227753
15956	8773737	2227175
15957	8774184	2226597
15958	8774644	2226024
15959	8775081	2225444
15960	8775535	2224868
15961	8775974	2224289
15962	8776439	2223717
15963	8776892	2223141
15964	8777356	2222568
15965	8777819	2221995
15966	8778571	2221495
15967	8779008	2220916
15968	8779494	2220348
15969	8779909	2219763
15970	8780336	2219181
15971	8780748	2218595
15972	8781184	2218016
15973	8781605	2217432
15974	8782028	2216849
15975	8782512	2216281
15976	8782940	2215700
15977	8783368	2215118
15978	8783805	2214539
15979	8784271	2213966
15980	8784718	2213389
15981	8785183	2212817
15982	8785652	2212246
15983	8786097	2211669
15984	8786571	2211099
15985	8787037	2210526
15986	8787459	2209943
15987	8787927	2209372
15988	8788401	2208802
15989	8788833	2208222
15990	8789264	2207641
15991	8789686	2207058
15992	8790147	2206485
15993	8790596	2205908
15994	8791024	2205327
15995	8791462	2204748
15996	8791884	2204165
15997	8792314	2203584
15998	8792756	2203007
15999	8793194	2202428
16000	8793677	2201860
16001	8794146	2201289
16002	8794577	2200708
16003	8795027	2200133
16004	8795461	2199553
16005	8795915	2198978
16006	8796376	2198405
16007	8796826	2197830
16008	8797269	2197252
16009	8797704	2196673
16010	8798180	2196104
16011	8798634	2195529
16012	8799083	2194953
16013	8799542	2194380
16014	8799981	2193802
16015	8800437	2193228
16016	8800892	2192653
16017	8801322	2192073
16018	8801791	2191502
16019	8802226	2190923
16020	8802675	2190347
16021	8803159	2189780
16022	8803597	2189201
16023	8804047	2188626
16024	8804492	2188049
16025	8804939	2187473
16026	8805356	2186890
16027	8805785	2186309
16028	8806224	2185731
16029	8806682	2185158
16030	8807122	2184580
16031	8807554	2184000
16032	8808038	2183433
16033	8808499	2182861
16034	8808938	2182283
16035	8809388	2181707
16036	8809847	2181134
16037	8810291	2180558
16038	8810721	2179978
16039	8811150	2179397
16040	8811601	2178822
16041	8812064	2178250
16042	8812519	2177676
16043	8812994	2177107
16044	8813445	2176533
16045	8813892	2175957
16046	8814366	2175388
16047	8814840	2174819
16048	8815306	2174247
16049	8815727	2173665
16050	8816172	2173089
16051	8816595	2172507
16052	8817031	2171929
16053	8817477	2171353
16054	8817923	2170777
16055	8818408	2170211
16056	8818847	2169633
16057	8819276	2169053
16058	8819735	2168480
16059	8820198	2167909
16060	8820626	2167328
16061	8821070	2166752
16062	8821530	2166180
16063	8821988	2165607
16064	8822415	2165026
16065	8822869	2164452
16066	8823327	2163880
16067	8823783	2163306
16068	8824256	2162737
16069	8824677	2162156
16070	8825128	2161581
16071	8825559	2161002
16072	8825985	2160421
16073	8826441	2159848
16074	8826906	2159277
16075	8827356	2158702
16076	8827821	2158132
16077	8828252	2157552
16078	8828738	2156986
16079	8829193	2156413
16080	8829613	2155831
16081	8830066	2155257
16082	8830519	2154684
16083	8830976	2154111
16084	8831396	2153529
16085	8831815	2152947
16086	8832266	2152373
16087	8832712	2151797
16088	8833148	2151220
16089	8833594	2150644
16090	8834020	2150064
16091	8834461	2149487
16092	8834911	2148913
16093	8835366	2148340
16094	8835839	2147771
16095	8836289	2147197
16096	8836741	2146623
16097	8837205	2146052
16098	8837648	2145476
16099	8838282	2144947
16100	8838807	2144391
16101	8839244	2143813
16102	8839717	2143245
16103	8840140	2142664
16104	8840570	2142085
16105	8841023	2141511
16106	8841491	2140942
16107	8841952	2140370
16108	8842405	2139797
16109	8842828	2139216
16110	8843294	2138646
16111	8843764	2138077
16112	8844204	2137500
16113	8844642	2136923
16114	8845067	2136343
16115	8845479	2135760
16116	8845922	2135184
16117	8846348	2134605
16118	8846798	2134031
16119	8847246	2133456
16120	8847684	2132879
16121	8848125	2132303
16122	8848599	2131735
16123	8849037	2131158
16124	8849506	2130589
16125	8849933	2130010
16126	8850373	2129433
16127	8850799	2128854
16128	8851216	2128272
16129	8851635	2127691
16130	8852077	2127115
16131	8852533	2126543
16132	8853011	2125976
16133	8853453	2125400
16134	8853921	2124831
16135	8854390	2124262
16136	8854839	2123688
16137	8855240	2123102
16138	8855682	2122527
16139	8856125	2121951
16140	8856552	2121372
16141	8857013	2120801
16142	8857489	2120234
16143	8857955	2119664
16144	8858408	2119091
16145	8858408	2119091
16146	8859039	2118011
16147	8859487	2117437
16148	8859924	2116861
16149	8860784	2116385
16150	8861347	2115839
16151	8861911	2115292
16152	8862359	2114718
16153	8862824	2114149
16154	8863252	2113570
16155	8863695	2112995
16156	8864133	2112418
16157	8864589	2111846
16158	8865037	2111272
16159	8865501	2110702
16160	8865918	2110121
16161	8866351	2109544
16162	8866805	2108971
16163	8867233	2108393
16164	8867686	2107820
16165	8868128	2107245
16166	8868586	2106674
16167	8869004	2106093
16168	8869432	2105514
16169	8869856	2104935
16170	8870273	2104354
16171	8870687	2103772
16172	8871132	2103198
16173	8871604	2102630
16174	8872040	2102053
16175	8872461	2101473
16176	8872935	2100906
16177	8873413	2100339
16178	8873889	2099772
16179	8874304	2099191
16180	8874735	2098613
16181	8875178	2098039
16182	8875609	2097461
16183	8876049	2096886
16184	8876453	2096302
16185	8876865	2095720
16186	8877300	2095143
16187	8877757	2094572
16188	8878187	2093995
16189	8878657	2093426
16190	8879097	2092851
16191	8879546	2092278
16192	8880001	2091706
16193	8880419	2091126
16194	8880896	2090559
16195	8881313	2089979
16196	8881745	2089402
16197	8882193	2088829
16198	8882611	2088248
16199	8883073	2087678
16200	8883498	2087100
16201	8883989	2086537
16202	8884489	2085976
16203	8884951	2085406
16204	8885411	2084835
16205	8885864	2084263
16206	8886294	2083686
16207	8886727	2083109
16208	8887148	2082530
16209	8887620	2081963
16210	8888068	2081390
16211	8888494	2080811
16212	8888895	2080227
16213	8889366	2079660
16214	8889816	2079087
16215	8890459	2078560
16216	8891037	2078017
16217	8891487	2077445
16218	8891940	2076873
16219	8892459	2076317
16220	8893006	2075767
16221	8893550	2075216
16222	8894068	2074660
16223	8894614	2074110
16224	8895130	2073553
16225	8895618	2072989
16226	8896086	2072421
16227	8896562	2071854
16228	8897009	2071281
16229	8897495	2070717
16230	8897974	2070152
16231	8898432	2069581
16232	8898876	2069008
16233	8899309	2068431
16234	8899772	2067862
16235	8900201	2067285
16236	8900661	2066715
16237	8901118	2066144
16238	8901560	2065570
16239	8901998	2064995
16240	8902423	2064417
16241	8902864	2063843
16242	8903308	2063269
16243	8903785	2062703
16244	8904229	2062130
16245	8904729	2061569
16246	8905162	2060993
16247	8905653	2060431
16248	8906161	2059872
16249	8906710	2059323
16250	8907198	2058760
16251	8907747	2058210
16252	8908312	2057665
16253	8908828	2057108
16254	8909279	2056536
16255	8909721	2055962
16256	8910161	2055388
16257	8910613	2054817
16258	8911105	2054254
16259	8911553	2053682
16260	8911978	2053104
16261	8912421	2052531
16262	8912898	2051965
16263	8913358	2051395
16264	8913814	2050825
16265	8914267	2050254
16266	8914719	2049682
16267	8915163	2049109
16268	8915596	2048533
16269	8916025	2047957
16270	8916459	2047381
16271	8916897	2046807
16272	8917344	2046234
16273	8917813	2045667
16274	8918292	2045102
16275	8918746	2044531
16276	8919167	2043952
16277	8919599	2043377
16278	8920022	2042799
16279	8920452	2042223
16280	8920913	2041654
16281	8921373	2041084
16282	8921823	2040512
16283	8922245	2039934
16284	8922675	2039358
16285	8923123	2038786
16286	8923568	2038214
16287	8924032	2037645
16288	8924561	2037092
16289	8925084	2036537
16290	8925595	2035979
16291	8926137	2035429
16292	8926684	2034880
16293	8927252	2034335
16294	8927706	2033764
16295	8928147	2033191
16296	8928594	2032619
16297	8929065	2032052
16298	8929529	2031484
16299	8929944	2030905
16300	8930402	2030335
16301	8930861	2029766
16302	8931310	2029194
16303	8931731	2028616
16304	8932186	2028046
16305	8932626	2027472
16306	8933079	2026902
16307	8933535	2026332
16308	8933987	2025761
16309	8934460	2025195
16310	8934914	2024625
16311	8935352	2024051
16312	8935794	2023478
16313	8936234	2022904
16314	8936672	2022331
16315	8937110	2021757
16316	8937553	2021184
16317	8938003	2020613
16318	8938478	2020047
16319	8938909	2019472
16320	8939364	2018902
16321	8939804	2018329
16322	8940256	2017758
16323	8940834	2017216
16324	8941338	2016657
16325	8941853	2016101
16326	8942352	2015541
16327	8942813	2014972
16328	8943277	2014405
16329	8943711	2013830
16330	8944176	2013262
16331	8944641	2012695
16332	8945082	2012122
16333	8945535	2011551
16334	8945963	2010976
16335	8946403	2010403
16336	8946831	2009827
16337	8947281	2009256
16338	8947717	2008682
16339	8948150	2008107
16340	8948645	2007547
16341	8949107	2006979
16342	8949575	2006412
16343	8950015	2005839
16344	8950472	2005270
16345	8950889	2004691
16346	8951354	2004124
16347	8951790	2003550
16348	8952234	2002978
16349	8952692	2002409
16350	8953375	2001891
16351	8953850	2001326
16352	8954308	2000757
16353	8954754	2000185
16354	8955228	1999620
16355	8955677	1999049
16356	8956120	1998477
16357	8956573	1997907
16358	8957009	1997334
16359	8957466	1996765
16360	8957926	1996196
16361	8958359	1995622
16362	8958838	1995058
16363	8959291	1994488
16364	8959739	1993917
16365	8960158	1993340
16366	8960582	1992764
16367	8960999	1992186
16368	8961452	1991616
16369	8961915	1991049
16370	8962361	1990477
16371	8962824	1989910
16372	8963290	1989343
16373	8963726	1988770
16374	8964184	1988201
16375	8964648	1987634
16376	8965111	1987067
16377	8965553	1986495
16378	8965997	1985923
16379	8966426	1985348
16380	8966853	1984773
16381	8967279	1984197
16382	8967742	1983630
16383	8968211	1983064
16384	8968656	1982493
16385	8969092	1981919
16386	8969550	1981351
16387	8970008	1980783
16388	8970437	1980208
16389	8970879	1979636
16390	8971307	1979061
16391	8971726	1978484
16392	8972165	1977912
16393	8972605	1977339
16394	8973093	1976778
16395	8973529	1976205
16396	8973965	1975632
16397	8998449	1980351
16398	8999011	1979804
16399	8999459	1979232
16400	8999914	1978661
16401	9000406	1978099
16402	9000886	1977534
16403	9001352	1976965
16404	9001840	1976402
16405	9002693	1975919
16406	9003543	1975435
16407	9004294	1974929
16408	9004971	1974407
16409	9005582	1973871
16410	9006140	1973323
16411	9006676	1972770
16412	9007176	1972209
16413	9007653	1971644
16414	9008147	1971082
16415	9008636	1970519
16416	9010784	1970318
16417	9014274	1970411
16418	9017573	1970461
16419	9020828	1970502
16420	9024347	1970600
16421	9027713	1970664
16422	9031568	1970834
16423	9035002	1970912
16424	9038341	1970969
16425	9041621	1971012
16426	9045521	1971190
16427	9063485	1974432
16428	9064101	1973893
16429	9064584	1973325
16430	9065031	1972749
16431	9065796	1972243
16432	9066424	1971706
16433	9066977	1971154
16434	9067618	1970620
16435	9068075	1970047
16436	9068585	1969484
16437	9069056	1968914
16438	9069492	1968336
16439	9069948	1967762
16440	9070390	1967185
16441	9070806	1966603
16442	9071238	1966024
16443	9071663	1965444
16444	9072109	1964868
16445	9072574	1964296
16446	9073031	1963723
16447	9073466	1963145
16448	9073921	1962571
16449	9074377	1961997
16450	9074848	1961427
16451	9075272	1960846
16452	9075708	1960269
16453	9076145	1959691
16454	9076570	1959111
16455	9077016	1958535
16456	9077448	1957956
16457	9077920	1957386
16458	9078394	1956817
16459	9078832	1956240
16460	9079307	1955670
16461	9079750	1955094
16462	9080173	1954513
16463	9080603	1953934
16464	9081068	1953363
16465	9081493	1952783
16466	9081925	1952205
16467	9082356	1951626
16468	9082814	1951053
16469	9083252	1950476
16470	9083684	1949898
16471	9084115	1949319
16472	9084567	1948745
16473	9084973	1948161
16474	9085412	1947584
16475	9085861	1947009
16476	9086327	1946438
16477	9086818	1945873
16478	9087259	1945296
16479	9087688	1944717
16480	9088136	1944143
16481	9088636	1943579
16482	9089082	1943004
16483	9089532	1942429
16484	9089970	1941852
16485	9090424	1941279
16486	9090847	1940699
16487	9091303	1940126
16488	9091763	1939554
16489	9092228	1938983
16490	9092673	1938407
16491	9093125	1937833
16492	9093552	1937254
16493	9093978	1936675
16494	9094416	1936098
16495	9094866	1935524
16496	9095286	1934944
16497	9095973	1934420
16498	9096496	1933861
16499	9096947	1933287
16500	9097386	1932711
16501	9097834	1932136
16502	9098282	1931562
16503	9098768	1930995
16504	9099208	1930419
16505	9099631	1929839
16506	9100067	1929262
16507	9100502	1928685
16508	9100925	1928105
16509	9101379	1927532
16510	9101802	1926953
16511	9102242	1926377
16512	9102687	1925802
16513	9103124	1925225
16514	9103584	1924653
16515	9104029	1924078
16516	9104485	1923506
16517	9104929	1922930
16518	9105389	1922359
16519	9105825	1921782
16520	9106287	1921211
16521	9106765	1920643
16522	9107218	1920070
16523	9107646	1919491
16524	9108093	1918917
16525	9108558	1918346
16526	9109060	1917784
16527	9109507	1917209
16528	9109965	1916637
16529	9110440	1916069
16530	9110881	1915493
16531	9111328	1914919
16532	9111780	1914346
16533	9112212	1913768
16534	9112661	1913195
16535	9113103	1912619
16536	9113543	1912044
16537	9113966	1911464
16538	9114387	1910885
16539	9114869	1910318
16540	9115323	1909745
16541	9115779	1909173
16542	9116235	1908601
16543	9116683	1908027
16544	9117127	1907452
16545	9117592	1906882
16546	9118032	1906307
16547	9118463	1905729
16548	9118920	1905157
16549	9119383	1904587
16550	9119843	1904015
16551	9120271	1903437
16552	9120705	1902861
16553	9121185	1902294
16554	9121632	1901720
16555	9122086	1901147
16556	9122530	1900573
16557	9122973	1899998
16558	9123407	1899421
16559	9123817	1898840
16560	9124274	1898268
16561	9124729	1897696
16562	9125216	1897130
16563	9125669	1896558
16564	9126121	1895985
16565	9126553	1895408
16566	9127058	1894847
16567	9127757	1894325
16568	9128200	1893751
16569	9128642	1893176
16570	9129101	1892605
16571	9129551	1892031
16572	9129999	1891458
16573	9130444	1890884
16574	9130897	1890312
16575	9131334	1889736
16576	9131792	1889165
16577	9132229	1888589
16578	9132669	1888014
16579	9133117	1887441
16580	9133581	1886871
16581	9134056	1886303
16582	9134484	1885725
16583	9134919	1885149
16584	9135375	1884578
16585	9135804	1884000
16586	9136251	1883427
16587	9136683	1882851
16588	9137124	1882276
16589	9137547	1881698
16590	9137986	1881122
16591	9138424	1880547
16592	9138891	1879978
16593	9139369	1879411
16594	9139804	1878835
16595	9140236	1878259
16596	9140669	1877683
16597	9141103	1877107
16598	9141549	1876533
16599	9142003	1875961
16600	9142450	1875388
16601	9142874	1874810
16602	9143308	1874234
16603	9143724	1873655
16604	9144209	1873089
16605	9144917	1872570
16606	9145347	1871993
16607	9145789	1871419
16608	9146263	1870851
16609	9146712	1870279
16610	9147158	1869705
16611	9147603	1869132
16612	9148047	1868558
16613	9148488	1867984
16614	9148957	1867415
16615	9149443	1866850
16616	9149884	1866276
16617	9150324	1865701
16618	9150765	1865127
16619	9151203	1864552
16620	9151651	1863980
16621	9152109	1863409
16622	9152561	1862837
16623	9152992	1862261
16624	9153418	1861684
16625	9153859	1861110
16626	9154294	1860534
16627	9154756	1859964
16628	9155176	1859386
16629	9155810	1858851
16630	9156346	1858296
16631	9156802	1857726
16632	9157254	1857154
16633	9157689	1856579
16634	9158130	1856005
16635	9158569	1855430
16636	9159024	1854859
16637	9159513	1854295
16638	9159983	1853727
16639	9160405	1853149
16640	9160830	1852572
16641	9161266	1851997
16642	9161727	1851427
16643	9162168	1850854
16644	9162636	1850285
16645	9163056	1849707
16646	9163513	1849136
16647	9163989	1848570
16648	9164433	1847997
16649	9164856	1847419
16650	9165281	1846842
16651	9165736	1846271
16652	9166179	1845698
16653	9166617	1845124
16654	9167040	1844547
16655	9167474	1843971
16656	9167909	1843397
16657	9168349	1842823
16658	9168770	1842245
16659	9169213	1841672
16660	9169662	1841100
16661	9170109	1840528
16662	9170575	1839959
16663	9171015	1839386
16664	9171448	1838810
16665	9171897	1838238
16666	9172349	1837667
16667	9172796	1837095
16668	9173236	1836521
16669	9173653	1835943
16670	9174108	1835373
16671	9174541	1834797
16672	9174980	1834224
16673	9175459	1833658
16674	9175904	1833085
16675	9176357	1832515
16676	9201006	1836774
16677	9201583	1836226
16678	9202067	1835659
16679	9202535	1835090
16680	9203336	1834586
16681	9204020	1834060
16682	9204536	1833500
16683	9205045	1832938
16684	9205541	1832374
16685	9206024	1831808
16686	9206478	1831235
16687	9206939	1830664
16688	9207444	1830102
16689	9207926	1829535
16690	9208382	1828963
16691	9208806	1828385
16692	9209272	1827815
16693	9209705	1827239
16694	9210185	1826672
16695	9210639	1826099
16696	9211100	1825528
16697	9211567	1824959
16698	9212041	1824390
16699	9212479	1823815
16700	9212941	1823244
16701	9213390	1822671
16702	9213816	1822094
16703	9214283	1821524
16704	9214729	1820950
16705	9215169	1820375
16706	9215606	1819800
16707	9216123	1819240
16708	9216595	1818672
16709	9217059	1818102
16710	9217485	1817524
16711	9217924	1816949
16712	9218374	1816376
16713	9218836	1815806
16714	9219286	1815233
16715	9219735	1814660
16716	9220170	1814084
16717	9220611	1813510
16718	9221047	1812934
16719	9221504	1812363
16720	9221947	1811789
16721	9222393	1811215
16722	9222855	1810645
16723	9223295	1810071
16724	9223743	1809497
16725	9224195	1808925
16726	9224694	1808362
16727	9225150	1807791
16728	9225598	1807218
16729	9226055	1806647
16730	9226483	1806070
16731	9226900	1805491
16732	9227351	1804919
16733	9227807	1804347
16734	9228282	1803780
16735	9228728	1803206
16736	9229192	1802637
16737	9229646	1802065
16738	9230061	1801486
16739	9230491	1800909
16740	9230927	1800334
16741	9231373	1799761
16742	9231815	1799187
16743	9232251	1798612
16744	9232710	1798041
16745	9233382	1797512
16746	9233910	1796955
16747	9234367	1796384
16748	9234821	1795813
16749	9235281	1795242
16750	9235753	1794674
16751	9236210	1794103
16752	9236644	1793528
16753	9237098	1792957
16754	9237540	1792383
16755	9237972	1791807
16756	9238417	1791234
16757	9238880	1790664
16758	9239328	1790092
16759	9239759	1789516
16760	9240192	1788940
16761	9240630	1788366
16762	9241063	1787791
16763	9241521	1787220
16764	9241953	1786645
16765	9242391	1786070
16766	9242847	1785499
16767	9243347	1784937
16768	9243787	1784363
16769	9244210	1783786
16770	9244666	1783215
16771	9245140	1782648
16772	9245615	1782081
16773	9246079	1781511
16774	9246539	1780941
16775	9247009	1780373
16776	9247484	1779806
16777	9247923	1779232
16778	9248356	1778657
16779	9248815	1778087
16780	9249257	1777514
16781	9249676	1776936
16782	9250138	1776366
16783	9250597	1775796
16784	9251052	1775225
16785	9251486	1774651
16786	9251942	1774080
16787	9252409	1773511
16788	9252853	1772939
16789	9253371	1772380
16790	9253801	1771804
16791	9254221	1771227
16792	9254686	1770658
16793	9255165	1770092
16794	9255590	1769516
16795	9256054	1768947
16796	9256490	1768372
16797	9256933	1767799
16798	9257380	1767227
16799	9257814	1766653
16800	9258235	1766076
16801	9258667	1765501
16802	9259122	1764930
16803	9259578	1764360
16804	9260010	1763785
16805	9260451	1763211
16806	9260891	1762638
16807	9261354	1762069
16808	9261817	1761500
16809	9262245	1760925
16810	9262700	1760354
16811	9263147	1759782
16812	9263622	1759216
16813	9264077	1758645
16814	9264507	1758070
16815	9264978	1757503
16816	9265413	1756929
16817	9265865	1756358
16818	9266281	1755780
16819	9266744	1755211
16820	9267195	1754640
16821	9267647	1754069
16822	9268092	1753497
16823	9268568	1752931
16824	9269020	1752360
16825	9269473	1751789
16826	9269919	1751217
16827	9270370	1750646
16828	9270814	1750074
16829	9271267	1749504
16830	9271706	1748930
16831	9272122	1748353
16832	9272532	1747774
16833	9272965	1747200
16834	9273436	1746633
16835	9273916	1746068
16836	9274356	1745494
16837	9274811	1744924
16838	9275247	1744351
16839	9275707	1743782
16840	9276155	1743210
16841	9276587	1742636
16842	9277046	1742067
16843	9277511	1741499
16844	9277930	1740922
16845	9278361	1740348
16846	9278813	1739777
16847	9279239	1739202
16848	9279687	1738630
16849	9280115	1738055
16850	9280556	1737483
16851	9280979	1736907
16852	9281400	1736331
16853	9281874	1735765
16854	9282336	1735196
16855	9282791	1734626
16856	9283232	1734054
16857	9283688	1733484
16858	9284138	1732914
16859	9284573	1732340
16860	9285023	1731769
16861	9285483	1731201
16862	9285949	1730633
16863	9286392	1730061
16864	9286827	1729488
16865	9287274	1728917
16866	9287729	1728347
16867	9288187	1727778
16868	9288619	1727204
16869	9289053	1726630
16870	9289499	1726059
16871	9289965	1725492
16872	9290395	1724917
16873	9290855	1724349
16874	9291279	1723774
16875	9291758	1723208
16876	9292206	1722638
16877	9292646	1722065
16878	9293175	1721509
16879	9293856	1720982
16880	9294334	1720417
16881	9294794	1719848
16882	9295253	1719279
16883	9295706	1718710
16884	9296174	1718143
16885	9296616	1717571
16886	9297040	1716996
16887	9297479	1716423
16888	9297906	1715849
16889	9298353	1715278
16890	9298817	1714710
16891	9299285	1714143
16892	9299738	1713574
16893	9300171	1713000
16894	9300620	1712430
16895	9301079	1711861
16896	9301527	1711291
16897	9301957	1710717
16898	9302413	1710148
16899	9302886	1709582
16900	9303344	1709013
16901	9303816	1708447
16902	9304243	1707873
16903	9304681	1707301
16904	9305128	1706730
16905	9305592	1706163
16906	9306037	1705592
16907	9306463	1705017
16908	9306904	1704446
16909	9307383	1703881
16910	9307839	1703312
16911	9308300	1702744
16912	9308770	1702178
16913	9309225	1701609
16914	9309657	1701036
16915	9310106	1700465
16916	9310540	1699893
16917	9310983	1699322
16918	9311415	1698748
16919	9311876	1698180
16920	9312320	1697610
16921	9312772	1697040
16922	9313257	1696477
16923	9313701	1695906
16924	9314198	1695345
16925	9320340	1695811
16926	9320816	1695245
16927	9321263	1694674
16928	9322036	1694163
16929	9322543	1693603
16930	9323287	1693086
16931	9323908	1692547
16932	9324390	1691983
16933	9324917	1691427
16934	9325387	1690860
16935	9325872	1690297
16936	9326343	1689730
16937	9326814	1689164
16938	9327274	1688596
16939	9327723	1688026
16940	9328234	1687467
16941	9328778	1686914
16942	9329265	1686350
16943	9329719	1685781
16944	9330163	1685210
16945	9330680	1684652
16946	9331133	1684083
16947	9331607	1683517
16948	9332048	1682945
16949	9332557	1682386
16950	9333006	1681816
16951	9333466	1681248
16952	9333951	1680684
16953	9334403	1680115
16954	9334885	1679551
16955	9335350	1678984
16956	9335863	1678425
16957	9336328	1677858
16958	9336782	1677289
16959	9337260	1676724
16960	9337699	1676152
16961	9338181	1675588
16962	9338638	1675020
16963	9339130	1674458
16964	9339577	1673887
16965	9340035	1673319
16966	9340512	1672754
16967	9340951	1672183
16968	9341406	1671614
16969	9341851	1671043
16970	9342322	1670477
16971	9342791	1669911
16972	9343279	1669348
16973	9343726	1668778
16974	9344179	1668209
16975	9344713	1667654
16976	9346118	1667255
16977	9346636	1666698
16978	9347124	1666135
16979	9347649	1665579
16980	9348088	1665007
16981	9348635	1664455
16982	9349117	1663891
16983	9349611	1663329
16984	9350113	1662769
16985	9350623	1662210
16986	9351134	1661651
16987	9351667	1661096
16988	9352378	1660573
16989	9352947	1660025
16990	9353478	1659470
16991	9354019	1658916
16992	9354510	1658354
16993	9354971	1657787
16994	9355436	1657220
16995	9355930	1656658
16996	9356389	1656090
16997	9356818	1655517
16998	9357274	1654949
16999	9357716	1654378
17000	9358188	1653812
17001	9358666	1653248
17002	9359123	1652680
17003	9359554	1652107
17004	9360025	1651542
17005	9360476	1650972
17006	9360933	1650404
17007	9361383	1649835
17008	9361855	1649270
17009	9362307	1648701
17010	9362755	1648131
17011	9363207	1647562
17012	9363656	1646993
17013	9364141	1646430
17014	9364560	1645855
17015	9365015	1645287
17016	9365506	1644725
17017	9365967	1644158
17018	9366407	1643587
17019	9366869	1643020
17020	9367302	1642448
17021	9367755	1641879
17022	9368217	1641312
17023	9368670	1640744
17024	9369110	1640173
17025	9369586	1639608
17026	9370037	1639039
17027	9370492	1638471
17028	9370950	1637904
17029	9371391	1637333
17030	9371857	1636767
17031	9372297	1636196
17032	9372752	1635628
17033	9373200	1635059
17034	9373657	1634491
17035	9374111	1633923
17036	9374574	1633356
17037	9375023	1632787
17038	9375482	1632220
17039	9375901	1631646
17040	9376331	1631073
17041	9376803	1630508
17042	9377249	1629939
17043	9377696	1629369
17044	9378123	1628797
17045	9378593	1628231
17046	9379047	1627663
17047	9379514	1627097
17048	9379959	1626528
17049	9380391	1625956
17050	9380848	1625389
17051	9381295	1624819
17052	9381712	1624245
17053	9382131	1623671
17054	9382558	1623098
17055	9383010	1622530
17056	9383466	1621962
17057	9383930	1621396
17058	9384357	1620824
17059	9384785	1620251
17060	9385233	1619682
17061	9385697	1619116
17062	9386149	1618548
17063	9386592	1617979
17064	9387069	1617415
17065	9387506	1616844
17066	9387948	1616274
17067	9388384	1615703
17068	9388859	1615139
17069	9389328	1614574
17070	9389769	1614004
17071	9390221	1613436
17072	9390655	1612865
17073	9391092	1612294
17074	9391523	1611722
17075	9391956	1611151
17076	9392392	1610580
17077	9392819	1610008
17078	9393278	1609442
17079	9393730	1608873
17080	9394203	1608309
17081	9394646	1607740
17082	9395094	1607171
17083	9395518	1606598
17084	9395971	1606031
17085	9396412	1605461
17086	9396838	1604889
17087	9397288	1604321
17088	9397712	1603748
17089	9398134	1603175
17090	9398601	1602610
17091	9399061	1602043
17092	9399528	1601478
17093	9399971	1600909
17094	9400438	1600344
17095	9400883	1599775
17096	9401337	1599207
17097	9401774	1598637
17098	9402231	1598070
17099	9402658	1597498
17100	9403098	1596929
17101	9403543	1596360
17102	9403987	1595791
17103	9404432	1595222
17104	9404869	1594652
17105	9405307	1594082
17106	9405769	1593516
17107	9406238	1592952
17108	9406708	1592387
17109	9407173	1591822
17110	9407626	1591254
17111	9408085	1590688
17112	9408518	1590117
17113	9408982	1589552
17114	9409441	1588986
17115	9409886	1588417
17116	9410325	1587847
17117	9410800	1587284
17118	9411231	1586713
17119	9411691	1586147
17120	9412126	1585577
17121	9412591	1585011
17122	9413018	1584440
17123	9413461	1583871
17124	9413905	1583302
17125	9414352	1582734
17126	9414825	1582170
17127	9415281	1581604
17128	9415745	1581039
17129	9416167	1580466
17130	9416612	1579898
17131	9417042	1579327
17132	9417486	1578758
17133	9417901	1578185
17134	9418375	1577621
17135	9418821	1577053
17136	9419320	1576494
17137	9419744	1575922
17138	9420182	1575353
17139	9420826	1574818
17140	9421353	1574263
17141	9421807	1573696
17142	9422261	1573130
17143	9422705	1572561
17144	9423150	1571993
17145	9423609	1571427
17146	9424054	1570859
17147	9424488	1570289
