iter	RMSE
4419	0.5965846803
4420	0.5965240839
4421	0.5964723104
4422	0.5964370727
4423	0.5964044365
4424	0.5963468789
4425	0.5963234102
4426	0.596278355
4427	0.5962034648
4428	0.5961643791
4429	0.5961155919
4430	0.5960822759
4431	0.5960386295
4432	0.595997317
4433	0.5959513847
4434	0.5959047213
4435	0.5958420501
4436	0.5957989187
4437	0.5957583809
4438	0.595717289
4439	0.5956687866
4440	0.5956402749
4441	0.5955905121
4442	0.595561368
4443	0.595508012
4444	0.5954612456
4445	0.5954232782
4446	0.5953825549
4447	0.5953534241
4448	0.5952978192
4449	0.5952565052
4450	0.595199099
4451	0.5951649718
4452	0.5951392558
4453	0.5950998684
4454	0.5950452592
4455	0.5950145098
4456	0.5949761847
4457	0.5949385031
4458	0.5949096933
4459	0.5948563774
4460	0.5948159833
4461	0.5947775645
4462	0.5947191239
4463	0.5946861508
4464	0.5946376205
4465	0.5945948582
4466	0.5945580739
4467	0.5945148891
4468	0.5944730334
4469	0.5944237446
4470	0.594251368
4471	0.594215898
4472	0.5941852336
4473	0.5941499589
4474	0.5941194289
4475	0.5940878401
4476	0.5940555963
4477	0.5940251374
4478	0.5939764523
4479	0.5939362407
4480	0.5938562054
4481	0.5938118518
4482	0.5937768672
4483	0.5937421528
4484	0.5937100957
4485	0.593668909
4486	0.5936360455
4487	0.5935978537
4488	0.5935672502
4489	0.5935361824
4490	0.5934763098
4491	0.5934471104
4492	0.5933449477
4493	0.5932795287
4494	0.5932347499
4495	0.5931921872
4496	0.5931663815
4497	0.5931170519
4498	0.5930909552
4499	0.5930654738
4500	0.593012036
4501	0.5929311642
4502	0.5928912488
4503	0.592844546
4504	0.5927779043
4505	0.5927218162
4506	0.5926767107
4507	0.5926457879
4508	0.5925990927
4509	0.5925467857
4510	0.5925224049
4511	0.5924785601
4512	0.5924365312
4513	0.5923905391
4514	0.5923211014
4515	0.5922898153
4516	0.5922374171
4517	0.5921930531
4518	0.5921563025
4519	0.5920082143
4520	0.5919715697
4521	0.5919222675
4522	0.5918895005
4523	0.5918618186
4524	0.5918154918
4525	0.5917892647
4526	0.5917385731
4527	0.5916801353
4528	0.5916339645
4529	0.5916048084
4530	0.5915317309
4531	0.591483498
4532	0.5914482617
4533	0.5914071699
4534	0.5913623804
4535	0.5913127491
4536	0.5912804493
4537	0.5912560473
4538	0.5911909904
4539	0.5911331804
4540	0.5911136362
4541	0.5910615264
4542	0.5910223458
4543	0.5909883703
4544	0.5909391342
4545	0.5908975431
4546	0.5908408402
4547	0.5907794568
4548	0.5907414188
4549	0.5907143071
4550	0.5906679189
4551	0.5906179938
4552	0.5905790533
4553	0.5905271661
4554	0.590489391
4555	0.5904469294
4556	0.590415477
4557	0.5903666927
4558	0.59033569
4559	0.5902996803
4560	0.5902527083
4561	0.5902213869
4562	0.590177187
4563	0.5901341432
4564	0.590100241
4565	0.5900494674
4566	0.5900100004
4567	0.5899863
4568	0.5899387804
4569	0.5899017338
4570	0.5898716105
4571	0.5898388432
4572	0.5898036557
4573	0.5897108007
4574	0.5896634121
4575	0.5895910044
4576	0.5895243925
4577	0.5894966444
4578	0.5893520984
4579	0.5892756851
4580	0.58918464
4581	0.5891389436
4582	0.5890889644
4583	0.5890075004
4584	0.5889596716
4585	0.5889171353
4586	0.5888758412
4587	0.588804114
4588	0.5887204853
4589	0.5886806529
4590	0.5886497147
4591	0.5886043662
4592	0.5885610387
4593	0.5885279182
4594	0.5884725285
4595	0.5884366975
4596	0.5884044711
4597	0.5883573259
4598	0.5883273717
4599	0.5882960759
4600	0.5882686516
4601	0.5882257785
4602	0.5881846777
4603	0.5881569399
4604	0.5881050174
4605	0.5880680257
4606	0.5880157863
4607	0.5878875895
4608	0.5878494817
4609	0.587744366
4610	0.5876869554
4611	0.5876629319
4612	0.5876164379
4613	0.5875918112
4614	0.5875548685
4615	0.5875037184
4616	0.5874286056
4617	0.5873544693
4618	0.5873244208
4619	0.5872851426
4620	0.5872423235
4621	0.5871759059
4622	0.5870953332
4623	0.587038091
4624	0.5869980951
4625	0.5868964741
4626	0.5868427822
4627	0.5868005491
4628	0.5867207277
4629	0.5866902033
4630	0.5866664096
4631	0.5866330279
4632	0.5865965927
4633	0.586538354
4634	0.5864821841
4635	0.5864383358
4636	0.5863921494
4637	0.5863378078
4638	0.5862718733
4639	0.5862008495
4640	0.5861722472
4641	0.5861301611
4642	0.5860967916
4643	0.5860623226
4644	0.5860229218
4645	0.5859819308
4646	0.5859369841
4647	0.5858661827
4648	0.5858135106
4649	0.5857749796
4650	0.5857008292
4651	0.5856541701
4652	0.5856145611
4653	0.5855764595
4654	0.5855412328
4655	0.5854419514
4656	0.5853937928
4657	0.5853428002
4658	0.5853161441
4659	0.585273278
4660	0.5852405748
4661	0.5852104737
4662	0.5851690577
4663	0.5851319291
4664	0.5850980803
4665	0.5850373429
4666	0.5849786615
4667	0.5849521598
4668	0.5848660706
4669	0.5847722066
4670	0.5847300886
4671	0.5846912115
4672	0.5846484331
4673	0.5845935844
4674	0.5845716954
4675	0.5845446738
4676	0.5845089782
4677	0.5844427751
4678	0.5844067167
4679	0.5843463195
4680	0.5843012769
4681	0.5842531448
4682	0.5842159
4683	0.5841869284
4684	0.5841427735
4685	0.5840517635
4686	0.5840185536
4687	0.5839771722
4688	0.5839315752
4689	0.5838946889
4690	0.5838485694
4691	0.5838015524
4692	0.583763989
4693	0.5837310958
4694	0.583695504
4695	0.5836606197
4696	0.5836402414
4697	0.5835965903
4698	0.5835637048
4699	0.5834832529
4700	0.5834547766
4701	0.5834261456
4702	0.5833903042
4703	0.5833526886
4704	0.5832811735
4705	0.5832357642
4706	0.5831859482
4707	0.5831472054
4708	0.5831139891
4709	0.5830785988
4710	0.5830534645
4711	0.5829848921
4712	0.5829374614
4713	0.5828842204
4714	0.5828334645
4715	0.5827945408
4716	0.5827362602
4717	0.5827018926
4718	0.5826736385
4719	0.5826301516
4720	0.5825914575
4721	0.5825582246
4722	0.5825252423
4723	0.5824746134
4724	0.5823935976
4725	0.582334718
4726	0.5822642487
4727	0.5822328314
4728	0.5821912188
4729	0.5821416033
4730	0.5821082948
4731	0.5820782037
4732	0.5820262616
4733	0.5819837328
4734	0.581945231
4735	0.5819161795
4736	0.5818325829
4737	0.5817984984
4738	0.5817672811
4739	0.5817284507
4740	0.581698415
4741	0.5816197734
4742	0.5815508819
4743	0.5815289661
4744	0.5814787689
4745	0.5814428765
4746	0.5813982738
4747	0.5813682136
4748	0.581344117
4749	0.5813189569
4750	0.5812820181
4751	0.581254874
4752	0.5812107662
4753	0.5811759976
4754	0.5811299352
4755	0.5810835698
4756	0.581046978
4757	0.5810009165
4758	0.5809712948
4759	0.5809230518
4760	0.580896943
4761	0.5808532235
4762	0.5808132013
4763	0.5807765687
4764	0.5807418391
4765	0.5807067936
4766	0.5806252866
4767	0.580593072
4768	0.5805598111
4769	0.5804937196
4770	0.5804664307
4771	0.5804370352
4772	0.5804054615
4773	0.5803750793
4774	0.5803352335
4775	0.580315061
4776	0.5802780012
4777	0.580245293
4778	0.5802058252
4779	0.5801718044
4780	0.5801403779
4781	0.5800704759
4782	0.5800403755
4783	0.580014062
4784	0.5799653029
4785	0.5799119456
4786	0.5798715758
4787	0.5798328677
4788	0.5797927429
4789	0.5797406809
4790	0.5796745433
4791	0.5796467839
4792	0.57961017
4793	0.5795837701
4794	0.5795362298
4795	0.5794961703
4796	0.5794475975
4797	0.5794141142
4798	0.5793774895
4799	0.5793428091
4800	0.5793087162
4801	0.5792527392
4802	0.5792052535
4803	0.5791778515
4804	0.5791407813
4805	0.5791119009
4806	0.5790842567
4807	0.5790520069
4808	0.5790104116
4809	0.578977116
4810	0.5789433898
4811	0.5789192779
4812	0.5788750617
4813	0.5788463795
4814	0.5788041505
4815	0.5787725582
4816	0.5787253017
4817	0.5786962274
4818	0.5786579714
4819	0.578624188
4820	0.5785468961
4821	0.5784961336
4822	0.578445779
4823	0.5783971116
4824	0.5783385728
4825	0.5782889337
4826	0.5782478716
4827	0.578204924
4828	0.5781747518
4829	0.578106337
4830	0.5780775774
4831	0.5780372078
4832	0.5779927333
4833	0.5779501624
4834	0.5779216415
4835	0.5778889686
4836	0.5778427599
4837	0.5778054382
4838	0.5777738638
4839	0.5777110172
4840	0.5776625211
4841	0.5776327756
4842	0.5775998451
4843	0.5775731091
4844	0.577521492
4845	0.5774757307
4846	0.577443304
4847	0.5774120158
4848	0.5773873474
4849	0.5773484723
4850	0.5773145587
4851	0.5772773851
4852	0.5772495717
4853	0.577219786
4854	0.5771790186
4855	0.577133085
4856	0.5770993667
4857	0.5770522815
4858	0.5770229541
4859	0.5769662853
4860	0.576938516
4861	0.5769055257
4862	0.5768451218
4863	0.576812756
4864	0.5767823281
4865	0.576751948
4866	0.576718833
4867	0.5766831793
4868	0.5766098257
4869	0.5765331703
4870	0.5764981831
4871	0.5764665679
4872	0.5764425407
4873	0.5764007376
4874	0.5763670223
4875	0.5763416893
4876	0.5763146777
4877	0.5762646754
4878	0.5762235441
4879	0.5761824594
4880	0.57614179
4881	0.5761144893
4882	0.5760725575
4883	0.5760349606
4884	0.5759992821
4885	0.575965963
4886	0.5759434756
4887	0.5759160012
4888	0.5758784636
4889	0.5758317554
4890	0.5757973484
4891	0.5757556064
4892	0.5757224952
4893	0.5756819785
4894	0.5756487399
4895	0.5756139457
4896	0.5755608301
4897	0.5755196435
4898	0.5754874188
4899	0.5754481005
4900	0.575400437
4901	0.5753427346
4902	0.5753058851
4903	0.5752771038
4904	0.5752466672
4905	0.5752050919
4906	0.5751703132
4907	0.5751213148
4908	0.5750784512
4909	0.5750505635
4910	0.5749758012
4911	0.5748757491
4912	0.5748432944
4913	0.5747957931
4914	0.5747578835
4915	0.5747280726
4916	0.5746865219
4917	0.5746457559
4918	0.5746115697
4919	0.5745579429
4920	0.5745300537
4921	0.5744896788
4922	0.5744484396
4923	0.5744167729
4924	0.57436503
4925	0.5743308661
4926	0.5742677792
4927	0.5742321563
4928	0.5741893542
4929	0.5741548611
4930	0.5741277048
4931	0.5740985709
4932	0.5740552718
4933	0.5740170087
4934	0.5739799844
4935	0.5739499208
4936	0.5739129762
4937	0.5738816337
4938	0.5738581805
4939	0.5738008749
4940	0.5737583538
4941	0.5737127159
4942	0.5736666467
4943	0.5736251126
4944	0.5735868741
4945	0.5735265064
4946	0.57345948
4947	0.5733948781
4948	0.5733780916
4949	0.5733055905
4950	0.5732710628
4951	0.5732265443
4952	0.5732019742
4953	0.5731113947
4954	0.5730829146
4955	0.5728340534
4956	0.572813371
4957	0.5727784285
4958	0.5727393751
4959	0.5727023947
4960	0.5726683435
4961	0.572635222
4962	0.572587126
4963	0.5725173992
4964	0.5724471624
4965	0.5724150883
4966	0.5723770853
4967	0.5723360635
4968	0.572302949
4969	0.5722415967
4970	0.5722125382
4971	0.5721559946
4972	0.5720862742
4973	0.5720461323
4974	0.5719979642
4975	0.5719403599
4976	0.5719031589
4977	0.5718737351
4978	0.5718231806
4979	0.5717645936
4980	0.5717341495
4981	0.5716933288
4982	0.5716566414
4983	0.5716298482
4984	0.5715905913
4985	0.5715580545
4986	0.5715248096
4987	0.5715025421
4988	0.5714620886
4989	0.5714125315
4990	0.571380505
4991	0.5713321827
4992	0.5712721253
4993	0.5712308952
4994	0.5711903243
4995	0.5711428532
4996	0.5711027023
4997	0.5710592257
4998	0.5709975326
4999	0.5709688054
5000	0.570943635
5001	0.5709122314
5002	0.5708872081
5003	0.5708652014
5004	0.5708271969
5005	0.5707786938
5006	0.5707340244
5007	0.5706984443
5008	0.5706576375
5009	0.5706287561
5010	0.5705922304
5011	0.5705525063
5012	0.5705230688
5013	0.5704832541
5014	0.5704371221
5015	0.5704024414
5016	0.5703323272
5017	0.5702992891
5018	0.5702559335
5019	0.5702201226
5020	0.5701840101
5021	0.5701426277
5022	0.570104321
5023	0.570067603
5024	0.5699958651
5025	0.5699481275
5026	0.5699084179
5027	0.5698812044
5028	0.5698485831
5029	0.5698098746
5030	0.5697866843
5031	0.5697393362
5032	0.5696927434
5033	0.5696667493
5034	0.5696443622
5035	0.5696161214
5036	0.5695922389
5037	0.5695495611
5038	0.569522725
5039	0.5694841371
5040	0.5694544735
5041	0.5694272053
5042	0.5693873932
5043	0.5693477944
5044	0.5692881077
5045	0.5692681532
5046	0.5692107506
5047	0.5691649889
5048	0.5691335177
5049	0.5690922664
5050	0.5690749341
5051	0.5690316232
5052	0.568989507
5053	0.5689237543
5054	0.5688856669
5055	0.5688601868
5056	0.5688228983
5057	0.5687842427
5058	0.5687241652
5059	0.5686928385
5060	0.5686572331
5061	0.5686339002
5062	0.5686053105
5063	0.5685430059
5064	0.5685114236
5065	0.5684371549
5066	0.568406304
5067	0.5683571552
5068	0.5683208351
5069	0.5682661919
5070	0.5682237198
5071	0.5681921754
5072	0.5681719382
5073	0.5681341929
5074	0.5681047556
5075	0.5680660051
5076	0.5680354479
5077	0.5680028703
5078	0.5679552138
5079	0.567917829
5080	0.5678811476
5081	0.5678406244
5082	0.5678150851
5083	0.5677378529
5084	0.5677176831
5085	0.5676867987
5086	0.5676314576
5087	0.5675961399
5088	0.5675483137
5089	0.5675057877
5090	0.5674564682
5091	0.5674169739
5092	0.5673775543
5093	0.5673324554
5094	0.5672652071
5095	0.5672100645
5096	0.567176898
5097	0.5671422772
5098	0.5671054302
5099	0.5670748973
5100	0.5670402611
5101	0.5669954579
5102	0.5669409632
5103	0.5669086471
5104	0.5668524212
5105	0.5667887889
5106	0.5667571569
5107	0.5666671586
5108	0.566624438
5109	0.5665956045
5110	0.5665660627
5111	0.5665407256
5112	0.5665127698
5113	0.5664362795
5114	0.56640273
5115	0.5663521981
5116	0.5663247001
5117	0.5662794485
5118	0.5662428152
5119	0.5662145975
5120	0.5661710852
5121	0.5661302507
5122	0.5660887165
5123	0.5660447671
5124	0.5660153137
5125	0.5659871693
5126	0.5659441221
5127	0.5658978379
5128	0.5658576372
5129	0.5658231141
5130	0.5657933157
5131	0.5657452724
5132	0.5657177004
5133	0.5656665792
5134	0.5656288291
5135	0.5655868565
5136	0.56555936
5137	0.5655347164
5138	0.5655087173
5139	0.5654724077
5140	0.5654343905
5141	0.5654016305
5142	0.5653626913
5143	0.5653176392
5144	0.5651890433
5145	0.5651527189
5146	0.5651118997
5147	0.5650762785
5148	0.5650327441
5149	0.5649849252
5150	0.564924153
5151	0.5649010557
5152	0.5648768504
5153	0.5648272563
5154	0.5647821655
5155	0.564749465
5156	0.5646863485
5157	0.5646585373
5158	0.5646303785
5159	0.5645855694
5160	0.5645446893
5161	0.5645159983
5162	0.5644879229
5163	0.5644467218
5164	0.5644175643
5165	0.5643738529
5166	0.564340818
5167	0.5642808623
5168	0.5642247522
5169	0.5641722745
5170	0.5641291366
5171	0.5640750873
5172	0.5640203239
5173	0.5639813477
5174	0.5639492897
5175	0.5639101945
5176	0.5638776453
5177	0.563850294
5178	0.56381466
5179	0.5637850189
5180	0.5637121747
5181	0.5636744893
5182	0.5636467924
5183	0.56361506
5184	0.5635808852
5185	0.563541558
5186	0.5635220881
5187	0.5634785832
5188	0.5634492707
5189	0.5634151391
5190	0.563378451
5191	0.5633488411
5192	0.5633225434
5193	0.5633078153
5194	0.5632445858
5195	0.563214661
5196	0.5631892298
5197	0.5631589545
5198	0.5631235643
5199	0.5630935198
5200	0.5630577926
5201	0.5629977686
5202	0.5629633544
5203	0.5629242849
5204	0.5628834659
5205	0.5628563887
5206	0.562810741
5207	0.5627746183
5208	0.5627425939
5209	0.5627099657
5210	0.5626740564
5211	0.5626396903
5212	0.5625939281
5213	0.5625569001
5214	0.5625329436
5215	0.5625112537
5216	0.5624644214
5217	0.5624331597
5218	0.5624051946
5219	0.5623347744
5220	0.5622916786
5221	0.5622616318
5222	0.562233036
5223	0.5622011453
5224	0.5621677634
5225	0.5621153569
5226	0.5620823058
5227	0.5620440976
5228	0.5620106742
5229	0.5619710217
5230	0.5619331039
5231	0.5618999208
5232	0.5618651006
5233	0.5618344689
5234	0.5618041422
5235	0.5617758795
5236	0.561747127
5237	0.561709764
5238	0.5616794983
5239	0.5616514689
5240	0.561632403
5241	0.5616018748
5242	0.5615647098
5243	0.5615414119
5244	0.5615212912
5245	0.5614944449
5246	0.5614350994
5247	0.5613656915
5248	0.5613207147
5249	0.5612581562
5250	0.5612058465
5251	0.5611738289
5252	0.5611420241
5253	0.5611162118
5254	0.5610830055
5255	0.5610219422
5256	0.5609975771
5257	0.5609569194
5258	0.5609270744
5259	0.5608841521
5260	0.5608199491
5261	0.5607762584
5262	0.5607336257
5263	0.5607078901
5264	0.5606582188
5265	0.5606239706
5266	0.5606021691
5267	0.5605712814
5268	0.560530663
5269	0.560501457
5270	0.5604773091
5271	0.5604142861
5272	0.5603726183
5273	0.5603252868
5274	0.5602917541
5275	0.5602575364
5276	0.5602215061
5277	0.5602031131
5278	0.5599985157
5279	0.5599696057
5280	0.5599440705
5281	0.5599027739
5282	0.5598561
5283	0.559820823
5284	0.5597910759
5285	0.5597583931
5286	0.5597087452
5287	0.5596582546
5288	0.559627248
5289	0.559602203
5290	0.5595744926
5291	0.5595355263
5292	0.5595099734
5293	0.5594714462
5294	0.5594402735
5295	0.5594075187
5296	0.559367489
5297	0.5593369481
5298	0.5593101046
5299	0.5592675326
5300	0.5592451028
5301	0.5592151835
5302	0.5591849416
5303	0.5591427182
5304	0.5590982836
5305	0.559064392
5306	0.5590216545
5307	0.5589981492
5308	0.5589611866
5309	0.5589218373
5310	0.5588781672
5311	0.5588516706
5312	0.5588252721
5313	0.5587889363
5314	0.5587652902
5315	0.5587350413
5316	0.5587125414
5317	0.5586761872
5318	0.5586531042
5319	0.5586306259
5320	0.5585989149
5321	0.55856877
5322	0.5585332205
5323	0.5584824896
5324	0.5584597774
5325	0.5584272655
5326	0.5583867902
5327	0.5583552952
5328	0.5583317748
5329	0.5582586478
5330	0.5582151396
5331	0.5581728933
5332	0.5581435837
5333	0.5581072499
5334	0.5580736261
5335	0.5580265316
5336	0.557998317
5337	0.5579787906
5338	0.5579231189
5339	0.5579019273
5340	0.5578709405
5341	0.5578481631
5342	0.5578227534
5343	0.5577588314
5344	0.5577173954
5345	0.5576872004
5346	0.5576451113
5347	0.5575993694
5348	0.5575756392
5349	0.5575599575
5350	0.5575293521
5351	0.557502753
5352	0.5574772844
5353	0.5574398834
5354	0.5574116462
5355	0.5573834192
5356	0.5573201059
5357	0.5572739129
5358	0.5572382156
5359	0.5572121386
5360	0.5571894231
5361	0.5571608433
5362	0.5571311634
5363	0.5571055677
5364	0.5570691922
5365	0.5570268967
5366	0.5569890157
5367	0.5569597649
5368	0.5569229776
5369	0.5568930982
5370	0.5568314783
5371	0.5567617844
5372	0.5567303405
5373	0.5566961017
5374	0.5566493425
5375	0.5566164961
5376	0.5565677262
5377	0.5565321208
5378	0.5564832067
5379	0.5564284554
5380	0.5564002102
5381	0.5563606131
5382	0.5563288897
5383	0.556285882
5384	0.5562523675
5385	0.5562267602
5386	0.5561866216
5387	0.5561457062
5388	0.5561212568
5389	0.5560851672
5390	0.5560513546
5391	0.5560151357
5392	0.55595116
5393	0.5559204614
5394	0.5558810908
5395	0.5558421495
5396	0.555817809
5397	0.5557843873
5398	0.5557522557
5399	0.5557148724
5400	0.5556840748
5401	0.5556389654
5402	0.5556009576
5403	0.5555647341
5404	0.5555065293
5405	0.5554605481
5406	0.5554339456
5407	0.5553997638
5408	0.5553668333
5409	0.5553330185
5410	0.555289194
5411	0.5552535611
5412	0.5552232843
5413	0.5551670005
5414	0.5551430812
5415	0.555099058
5416	0.5550685172
5417	0.5550301539
5418	0.5549902244
5419	0.5549524226
5420	0.5549100985
5421	0.5548743054
5422	0.5548559028
5423	0.5548233711
5424	0.5547928805
5425	0.5547643389
5426	0.55474232
5427	0.5547083209
5428	0.5546808215
5429	0.5546485115
5430	0.5546136274
5431	0.5545801208
5432	0.5545198457
5433	0.5544947294
5434	0.5544584482
5435	0.5544268064
5436	0.5543840105
5437	0.5543556404
5438	0.5543282736
5439	0.5542958537
5440	0.554230043
5441	0.554209217
5442	0.5541803995
5443	0.5541571152
5444	0.554123677
5445	0.5540672068
5446	0.5540408032
5447	0.5540095919
5448	0.5539710312
5449	0.5539495673
5450	0.5539143428
5451	0.5538826822
5452	0.5538395455
5453	0.5538055799
5454	0.5537710321
5455	0.5537409311
5456	0.5537095663
5457	0.5536925768
5458	0.5536517587
5459	0.5536167266
5460	0.5535490722
5461	0.553519549
5462	0.5534905575
5463	0.5534552807
5464	0.5533866631
5465	0.5533564255
5466	0.5533169451
5467	0.5532933049
5468	0.5532645071
5469	0.5532065889
5470	0.5531768782
5471	0.5531073718
5472	0.5530770407
5473	0.5530284079
5474	0.5529970993
5475	0.5529582891
5476	0.5529274506
5477	0.5528949047
5478	0.5528647643
5479	0.5528288067
5480	0.552766675
5481	0.5527326225
5482	0.5526874904
5483	0.5526553655
5484	0.5526255401
5485	0.5525941434
5486	0.5525582579
5487	0.5525068799
5488	0.5524679482
5489	0.5524386872
5490	0.552399331
5491	0.5523681682
5492	0.5523330375
5493	0.5523046719
5494	0.5522805765
5495	0.5522523309
5496	0.5521852777
5497	0.5521607531
5498	0.5521287266
5499	0.5520915191
5500	0.5520655465
5501	0.5520335037
5502	0.5520084381
5503	0.5519716967
5504	0.5519459275
5505	0.5519022329
5506	0.551868418
5507	0.5518170086
5508	0.5517759391
5509	0.5517314699
5510	0.5517039033
5511	0.5516776113
5512	0.5516373773
5513	0.5515933148
5514	0.5515636044
5515	0.5515207777
5516	0.5514875873
5517	0.5514585113
5518	0.5514178785
5519	0.5513916101
5520	0.5513688873
5521	0.5513473322
5522	0.5513230353
5523	0.5512974584
5524	0.5512508824
5525	0.5512228929
5526	0.5511759166
5527	0.5511513511
5528	0.5511127117
5529	0.5510891809
5530	0.5510574059
5531	0.5510056405
5532	0.5509839937
5533	0.5509444193
5534	0.5508955721
5535	0.5508450002
5536	0.5508016715
5537	0.550766499
5538	0.5507251818
5539	0.5507028581
5540	0.5506604711
5541	0.550621658
5542	0.5505934057
5543	0.550544224
5544	0.5505051203
5545	0.5504699883
5546	0.5504159603
5547	0.5503655952
5548	0.5503338943
5549	0.5502581997
5550	0.5502073626
5551	0.5501712166
5552	0.5501362746
5553	0.5500864423
5554	0.5500595588
5555	0.5500324766
5556	0.5499903255
5557	0.5499413845
5558	0.5499116232
5559	0.5498804061
5560	0.5498552163
5561	0.5498194128
5562	0.5497674588
5563	0.5497458101
5564	0.5497120311
5565	0.5496714024
5566	0.5496470387
5567	0.5496201683
5568	0.5495915156
5569	0.5495490413
5570	0.5495133501
5571	0.5494887479
5572	0.5494535837
5573	0.5494275649
5574	0.5493876122
5575	0.5493459025
5576	0.5493173922
5577	0.5492959412
5578	0.549213487
5579	0.5491735716
5580	0.5491328807
5581	0.5491023762
5582	0.5490817508
5583	0.5490627227
5584	0.5490354819
5585	0.5490129665
5586	0.5489553727
5587	0.5489243238
5588	0.548897749
5589	0.5488621154
5590	0.5488335703
5591	0.5488032557
5592	0.5487571624
5593	0.5487079758
5594	0.5486658005
5595	0.5485791802
5596	0.5485541934
5597	0.5484744689
5598	0.5484414852
5599	0.5484141716
5600	0.548375167
5601	0.548339954
5602	0.548301759
5603	0.5482571094
5604	0.5482208404
5605	0.5481928192
5606	0.5481651796
5607	0.5481157759
5608	0.5480979597
5609	0.548069041
5610	0.5480366844
5611	0.5480033003
5612	0.5479583692
5613	0.5479343859
5614	0.5479060278
5615	0.5478666052
5616	0.5478286558
5617	0.5477982622
5618	0.5477765924
5619	0.5477538523
5620	0.5477286504
5621	0.5477007076
5622	0.5476754924
5623	0.5476494508
5624	0.5476188567
5625	0.5475853671
5626	0.5475543189
5627	0.5475267513
5628	0.5474958954
5629	0.547470267
5630	0.5474400403
5631	0.5474000948
5632	0.5473626195
5633	0.5473451215
5634	0.5473117639
5635	0.547278051
5636	0.547240524
5637	0.5472081246
5638	0.5471717818
5639	0.5471468277
5640	0.5471167953
5641	0.5470909837
5642	0.5470644776
5643	0.5470407481
5644	0.5470049484
5645	0.5469755607
5646	0.5469369688
5647	0.546909887
5648	0.5468756484
5649	0.5468503413
5650	0.5468199772
5651	0.5467781594
5652	0.5467469854
5653	0.5467162995
5654	0.5466553849
5655	0.5466343472
5656	0.5466015602
5657	0.5465454683
5658	0.5465147776
5659	0.5464856849
5660	0.5464504793
5661	0.5464183717
5662	0.5463895109
5663	0.5463603141
5664	0.5463300241
5665	0.5462923159
5666	0.5462667484
5667	0.5462366639
5668	0.5461905915
5669	0.5461677177
5670	0.5461214818
5671	0.5460866887
5672	0.5460546322
5673	0.5460265082
5674	0.545999955
5675	0.5459564978
5676	0.5459283813
5677	0.5458793617
5678	0.545841839
5679	0.5457881034
5680	0.5457591434
5681	0.5457362877
5682	0.5457157327
5683	0.5456937708
5684	0.5456687215
5685	0.5456441759
5686	0.5456171818
5687	0.5455980043
5688	0.5455676991
5689	0.5455293411
5690	0.545499913
5691	0.5454660534
5692	0.5454361753
5693	0.5454096726
5694	0.5453726831
5695	0.5453370242
5696	0.5452961308
5697	0.545269146
5698	0.5452315529
5699	0.545203042
5700	0.5451800924
5701	0.5451460152
5702	0.5451199314
5703	0.5450820452
5704	0.5450588046
5705	0.5450332787
5706	0.5450114057
5707	0.5449849148
5708	0.5449618368
5709	0.5449322473
5710	0.5448831207
5711	0.5448546807
5712	0.5448120845
5713	0.544784434
5714	0.5447339432
5715	0.5446859688
5716	0.5446570442
5717	0.5446360241
5718	0.5445999624
5719	0.5445704746
5720	0.5445190323
5721	0.5444883234
5722	0.544352887
5723	0.544322784
5724	0.5442891731
5725	0.5442624883
5726	0.5442303965
5727	0.5441912652
5728	0.5441540247
5729	0.5441199811
5730	0.5440962829
5731	0.5440647491
5732	0.5440361097
5733	0.5440092293
5734	0.5439694748
5735	0.5439285054
5736	0.5438996101
5737	0.5438668406
5738	0.5438446211
5739	0.5438181819
5740	0.5437681629
5741	0.5437441301
5742	0.5437078848
5743	0.5436650286
5744	0.5436460647
5745	0.5436138781
5746	0.5435860066
5747	0.5435230652
5748	0.5435038586
5749	0.5434676569
5750	0.5434288461
5751	0.5434016094
5752	0.5433833316
5753	0.5433504628
5754	0.5433020317
5755	0.5432592394
5756	0.5432250789
5757	0.5431888212
5758	0.543162757
5759	0.5431112987
5760	0.5430713717
5761	0.5430209352
5762	0.5429879658
5763	0.5429651807
5764	0.5429406173
5765	0.5428963099
5766	0.5428756334
5767	0.5428401365
5768	0.5428132093
5769	0.5427941727
5770	0.5427394941
5771	0.5427021091
5772	0.5426616377
5773	0.5426337023
5774	0.54260418
5775	0.5425675235
5776	0.5425408162
5777	0.5425064243
5778	0.5424769848
5779	0.5424260978
5780	0.5424010086
5781	0.5423606386
5782	0.5423437348
5783	0.5423179941
5784	0.5422913954
5785	0.5422565292
5786	0.5422328883
5787	0.5421939887
5788	0.5421434153
5789	0.5421142236
5790	0.542083967
5791	0.542058419
5792	0.5420235447
5793	0.5419904765
5794	0.5419606625
5795	0.5419304797
5796	0.5419061389
5797	0.5418789725
5798	0.541843883
5799	0.5418156959
5800	0.5417854779
5801	0.5417649179
5802	0.5417436737
5803	0.541719082
5804	0.5416865966
5805	0.5416632821
5806	0.5415974294
5807	0.5415724504
5808	0.5415446055
5809	0.5414921652
5810	0.5414623709
5811	0.5414471937
5812	0.5413942143
5813	0.5413703263
5814	0.5413103375
5815	0.5412750551
5816	0.5412534103
5817	0.5412283004
5818	0.5411993755
5819	0.5411750652
5820	0.5411400322
5821	0.5411202003
5822	0.5411001379
5823	0.5410753177
5824	0.5410330719
5825	0.5409998936
5826	0.5409210855
5827	0.5408786871
5828	0.5408323364
5829	0.5407807486
5830	0.5407455003
5831	0.5407177154
